State,Filename,Page,Text,Cluster_ID,Frequency_Label
Texas,Texas_16.json,2,"2 Increase oral and written communication regarding binational border infrastructure issues to expedite land crossings. Promote bilateral collaboration through the exchange of information and research impacting motor vehicle border land crossings. Increase bilateral collaboration on future border infrastructure projects. 2. To comply with the objective of this Letter of Intent, the Participants intend to conclude cooperation instruments which should specify the objective, implementation timeline, human and material resources, financing, protection of intellectual property rights, dissemination of results, and any other terms or conditions the Participants deem necessary. 3. In order to coordinate cooperation under this Letter of Intent, the Participants appoint the following areas: The Governor of Texas appoints: the Texas Department of Transportation The SCT appoints: the Direction General for Highway Development Signed in Mexico City on the eighth day of September of two thousand and fifteen, in two original copies in the English and Spanish languages. FOR THE DEPARTMENT OF FOR THE MINISTRY OF TRANSPORTATION OF THE COMMUNICATIONS AND GOVERNMENT OF THE STATE OF TRANSPORTATION OF THE UNITED TEXAS OF THE UNITED STATES OF MEXICAN STATES AMERICA Greg Abbott Raul Murrieta Cummings Governor of Texas Undersecretary of Infrastructure",97,More than once
Texas,Texas_10.json,11,"Contract No.: 50-0XXF9001 The Parties, aware of the content, scope, and legal power of this Agreement, hereby sign it accordingly. FOR THE SECRETARIAT OF FOR THE STATE OF TEXAS INFRASTRUCTURE, THE UNITED STATES OF COMMUNICATIONS AND AMERICA TRANSPORTATION Recommended by: Mowil Vian Jorge NunALara Marc D. Williams, P.E. Uhdersecretary of Infrastructure Executive Director for the Texas Department of Transportation 10-25-2022 Date: Date: Executed by: Rogelio Mauricio Rivero Marquez General Director of Highway Wh hit Development CGreg Abbott Governor of the State of Texas 25-2002 Date: 2/1/2023 Date: FOR FEDERAL TOLL ROADS AND BRIDGES AND RELATED SERVICES Lag7Al - Elsa Julita Veites Arévalo General Director 7-11-2022 Date: Page 11 of 15",97,More than once
Texas,Texas_16.json,1,"LETTER OF INTENT BETWEEN THE DEPARTMENT OF TRANSPORTATION OF THE GOVERNMENT OF THE STATE OF TEXAS OF THE UNITED STATES OF AMERICA. AND THE MINISTRY OF COMMUNICATIONS AND TRANSPORTATION OF THE UNITED MEXICAN STATES The Department of Transportation of the Government of the State of Texas, of the United States of America and the Ministry of Communications and Transportation of the United Mexican States (""SCT""), hereinafter referred to as ""the Participants""; RECOGNIZING the long term economic partnership and history between the State of Texas and the United Mexican States to expand dialogue on border infrastructure issues; CONSIDERING the importance of bilateral trade activity between the State of Texas and the United Mexican States; HIGHLIGHTING the ongoing need to expand border infrastructure on the Mexican side of the shared border between the United States of America and the United Mexican States as well as Texas's highway infrastructure to encourage economic development of the region; DESIRING to expand continuous bilateral cooperation between the State of Texas and SCT specific to ongoing and future borderi infrastructure projects to facilitate border trade and address border wait times; Have declared theiri intention as follows: 1. To establish a stronger working partnership between the Participants in order to:",97,More than once
Texas,Texas_10.json,1,"Contract No.: 50-OXXF9001 OJINAGA - PRESIDIO INTERNATIONAL BRIDGE COOPERATION AGREEMENT THE STATE OF TEXAS SECRETARIAT OF INFRASTRUCTURE, COMMUNICATIONS AND TRANSPORTATION FEDERAL TOLL ROADS AND BRIDGES AND RELATED SERVICES Page 1 of 15",98,More than once
Texas,Texas_10.json,2,"Contract No.: 50-0XXF9001 COOPERATION AGREEMENT BETWEEN THE SECRETARIAT OF INFRASTRUCTURE, COMMUNICATIONS AND TRANSPORTATION, AND FEDERAL TOLL ROADS AND BRIDGES AND RELATED SERVICES AND THE GOVERNMENT OF THE STATE OF TEXAS OF THE UNITED STATES OF AMERICA, FOR THE CONSTRUCTION OF A SECOND TWIN STRUCTURE OF THE INTERNATIONAL BRIDGE LOCATED IN OJINAGA - PRESIDIO OVER THE RIO GRANDE RIVER, OR THE RIO BRAVO The Secretariat of Infrastructure, Communications and Transportation (""the Secretariat"") and Federal Toll Roads and Bridges and Related Services (CAPUFE), and the Government of the State of Texas of the United States of America, through the Texas Department of Transportation (TXDOT), referred to jointly as ""the Parties"". DESIRING to perform all the necessary tasks and put forward their best efforts to cooperate mutually in the construction of the second structure of the International Bridge located in Ojinaga I Presidio, over the Rio Grande River or Rio Bravo; TAKING INTO ACCOUNT that the Parties possess all the technical, human, economic, and material resources, as well as the experience and the appropriate staffing to fulfill the objective of this Agreement; THEREFORE, the Parties agree as follows: ARTICLE 1 OBJECTIVE The Parties shall perform in the territory of their respective countries, the work associated with the construction of a second twin structure, one and a half spans on the Mexican side, and five and a half spans on the United States side which shall connect to the second structure of the Ojinaga-Presidio International Bridge (hereinafter referred to as THE PROJECT). In view of the previous, the Parties agree to execute THE PROJECT until its completion, for which the United States possesses a Presidential Permit issued by Acting Assistant Secretary of State for Oceans and International Environmental and Scientific Affairs, Judith G. Garber, to the State of Texas on May 30, 2017, and the Mexican party with the Title of Concession granted to CAPUFE on March 18, 2003. The Parties agree to carry out THE PROJECT according to the characteristics, specifications, project plans, schedule and estimates approved by the Comision Internacional de Limites y Aguas of México and the United States International Boundary and Water Commission, in July 2017, attached to and made a part of this Agreement as Appendix ""A"", Executive Project, as an integral part of this Agreement. It is expressly established that the Parties are obligated to only perform the work corresponding to THE PROJECT in each side of the border, in accordance with the characteristics, specifications, project plans, schedule and estimates in Page 2 of 15",98,More than once
Texas,Texas_10.json,3,"Contract No.: 50-OXXF9001 Appendix ""A"", whereas any additional work other than that proposed in this Agreement shall be approved in writing by the Parties, as well as the terms and conditions in which the additional work will be executed as established in Article 3 of this Agreement. ARTICLE 2 COST OF WORK The total cost of THE PROJECT shall be the resulting from the bid amount for THE PROJECT under each Party's letting process. CAPUFE shall fund and construct the approach ramp located within the United Mexican States territory and shall also construct the structure including the substructure, superstructure, the parapet, lighting and all other installations and additions in the extreme south end of the bridge. TXDOT shall fund and construct the approach ramp located within the territory of the United States of America and shall also construct the structure including the substructure, superstructure, the parapet, lighting and all other installations and additions in the extreme north end of the bridge. ARTICLE: 3 CONSTRUCTION OF COMMON SPAN The Parties agree to cooperate on the construction of Span No. 6 which is the common span of THE PROJECT. The common span is the portion of THE PROJECT between bent 6 on the United States side and bent 7 on the Mexican side. Included in the common span section are the parapet, lighting, monument and all other installations and accessories that the Parties agree should be included in this portion of the span. CAPUFE agrees to perform the corresponding work mentioned above for the common span of THE PROJECT, which shall unite the section located on the Mexican side with the section located on the United States side. The Parties agree that if there is a cost increase during construction in the total amount of the common span, it shall be jointly reviewed and approved by the Parties' Supervisory Engineers, and where applicable, finally approved by the Parties Designated Representatives. ARTICLE 4 COST OF COMMON SPAN The total cost of the common span, agreed to in this. Agreement, is the bid amount for the common span at letting by CAPUFE and which cost the Parties shall share equally. TXDOT's 50% (fifty percent) share of the total amount shall be paid to CAPUFE upon completion of the common span mentioned as described in Article 3. Page 3 of 15",98,More than once
California,1November13.json,3,"This Letter of Intenti is signed on 13 November 2019 in Sacramento, California; each of the two sides has one copy. State of California Kingdom of the Netherlands United States of America Amb. (ret.) Eleni Kounalakis Mr. Roald P. Lapperre Lt. Governor of California Vicel Minister for the Environment",99,More than once
California,1February14.json,3,"The original Letter of Intent was effective on December 10th, 2015 and this Amendment will become effective on the date of signature and is done in duplicate in the English language. The Hague, Sacramento, 14 February, 2017 February, 2017 o Martijn van-Dam Karen Ross Minister for Agriculture Secretary for Food and Agriculture the Netherlands State of California, United States of America 0031",99,More than once
California,1September29.json,2,"Additional Participants, Withdrawal of Participants Additional jurisdictions may. join the ZEV Alliance by committing to the same vision and objectives described above upon approval by the Participants. Any Participant may withdraw from the Alliance by providing written notice to the other Participants. Statement of Participation is Non-Binding Participating in the ZEV Alliance shall have no legal effect; impose no legally binding obligation enforceable in any court of law or other tribunal of any sort; nor create any funding obligation; nor shall any of the participants be responsible for the actions of third parties or associates. Participation in the ZEV Alliance is neither a contract nor a treaty. Secretary Matthew Rodriguez California Environmental Protection Agency September 29, 2015",100,More than once
Vermont,Vermont_14.json,2,"Additional Participants, Withdrawal of Participants Additional jurisdictions may. join the ZEV Alliance by committing to the same vision and objectives described above upon approval by the Participants. Any Participant may withdraw from the Alliance by providing written notice to the other Participants. Statement of Participation is Non-Binding Participating in the ZEV Alliance shall have no legal effect; impose no legally binding obligation enforceable in any court of law or other tribunal of any sort; nor create any funding obligation; nor shall any of the participants be responsible for the actions of third parties or associates. Participation in the ZEV Alliance is neither a contract nor a treaty. Secretary Matthew Rodriguez California Environmental Protection Agency September 29, 2015",100,More than once
Utah,Utah_7.json,2,"PREAMBLE WHEREAS the Two Parties hope to establish better goodwill, friendship, cooperation and create mechanisms for such within the framework of their respective jurisdiction on the basis of mutual respect and mutual benefit, in conformity with the laws and policies of the two countries and the two localities. The State of Utah of the United States and the Hanoi People's Committee ofthe Socialist Republic of Vietnam (hereinafter referred to as ""the Two Parties""), through friendly consultation, have reached the following understanding: Article I: Purpose The objectives of this Memorandum of Understanding are to establish and expand bilateral cooperation, strengthen communication, enhance trust and mutual understanding between the city ofl Hanoi and the state of Utah in various areas, as well as promote friendship between people-to-people exchanges, contributing to the achievements of Comprehensive Partnership established between the Unites Stated and the Socialist Republic of Vietnam as reflected in the Joint Statement by The President of the Socialist Republic of Vietnam and The President ofthe United States of America on July 25, 2013. Article II: General Principles The Two Parties agree to enhance and expand cooperative efforts according to the following general principles: 1. The Two Parties will encourage and develop cooperation and exchanges on the basis of equality, mutual benefit, and reciprocity. 2. Such exchanges and cooperation will be subject to the constitutions and applicable laws and regulations of the respective countries. Within this framework, the Parties will make every effort to promote favorable conditions for the fulfillment ofthis cooperation and these exchanges. 3. The cooperation provided for in this Memorandum is not intended to affect relations currently established between the state of Utah and/or the city of Hanoi with any partners. Rather, the Two Parties will attempt to identify new areas for joint activities, or, where deemed appropriate by all concerned, to strengthen or expand specific programs.",101,More than once
Utah,Utah_7.json,4,"Article V: Authorized Contact Points The Two Parties respectively designate Hanoi Department of Foreign Affairs and the Utah Governor's Office of Economic Development as contact points for communication and information exchange, and recipients of any notice required to be given under this MOU. Article VI: Effectiveness and Duration This MOU will become effective on the date of signature. Either of the Two Parties may terminate this MOU upon written notice. All activities under this agreement are voluntarily undertaken and the parties agree that no part of this agreement may be enforced as binding by one party upon the other. Rather, this agreement is freely entered into in the spirit of friendship and cooperation, with sincere desires for mutual benefit and success. Signed in Hanoi on August 30t, 2017 in duplicate in the English and Vietnamese languages; both texts being equally authentic. For the U.S. State of Utah For the Vietnamese City of Hanoi Government of Utah Hanoi People's Committee H.E GaryHerbert H.E Nguyen Duc Chung Governor Chairman",101,More than once
Utah,Utah_7.json,1,MEMORANDUM OF UNDERSTANDING BETWEEN HANOI PEOPLES COMMITTEE THE SOCIALIST REPUBLIC OF VIETNAM AND THE GOVERNMENT OF UTAH THE UNITED STATES OF AMERICA ON THE ESTABLISHMENT OF FRIENDSHIP AND COOPERATION,101,More than once
Utah,Utah_7.json,3,Article III: Forms of Cooperation The Two Parties are committed to creating an enabling environment for and providing necessary assistance to each others. Cooperation may be conducted in the following ways: 1. To exchange experience on regular basis and discover and work in a timely manner to solve concerns and difficulties the Two Parties have in cooperation; 2. To exchange information on a regular basis about the areas of cooperation and collaborated events; 3. To promote key projects and programs of trade and economic cooperation; 4. To exchange high-level delegations and support companies/enterprises in seeking business opportunities and further cooperation; 5. To organize delegations of entrepreneurs to attend main events held in the state ofUtah and the city ofHanoi; 6. To promote the cities/localities of Utah to develop friendly cooperation relations with the city ofl Hanoi. Article IV: Areas of Cooperation The Two Parties will cooperate in the following key sectors: General education and staff training; Promote technology transfer and research development. Transportation infrastructure building; Information technology; Pharmaceutics and healthcare using advanced technologies; High-tech agriculture; Energy; Manufacturing; Tourism; e Environmental Protection.,101,More than once
Arkansas,Arkansas_1.json,3,"between the State of Arkansas, the United States of America and Dong Nai Province, the Socialist Republic of Vietnam. The agreement has no legal binding or obligation. Done in Little Rock, Arkansas, the United States of America into 02 copies in the Vietnamese and English languages, both equally authentic this day of June 29, 2015. On behalf of State of Arkansas, On behalf of Dong Nai People's Committee, The United States of America Socialist Republic of Vietnam Governor Chairman Asa Hutchinson Dinh Quoc Thai 3",102,More than once
Arkansas,Arkansas_1.json,2,"the supporting mechanism for mutual cooperation; facilitating exchange of information; + Increasing effectiveness in administrative procedures. + Supporting interaction and exchange of people to increase mutual understanding. Article 2. ENHANCING PROMOTION AND DEVELOPMENT OF TOURISM, CULTURAL EXCHANGE AND PEOPLE-TO-PEOPLE RELATIONS The two Parties shall combine the activities of tourism development and promotion, cultural exchange, and people-to-people relations together with the economic development for further exchange and mutual understanding between peoples in the two regions. Article 3. COOPERATION METHOD 1. Both Parties shall appoint the Lead Representatives and Contact Agencies for carrying out the contents agreed in this document. The State of Arkansas appoints the Executive Director of the Arkansas Economic Development Commission to directly supervise the contents of this agreement with Dong Nai, and assigns the Arkansas Economic Development Commission to be the Contact Agency. Dong Nai Province People's Committee appoints 01 Vice Chairman of People's Committee in charge of Foreign Economic Affairs to directly supervise the contents of this agreement with Arkansas, and assigns Dong Nai Department of External Relations to be the Contact Agency in cooperation with Department of Industry and Trade, Department of Planning and Investment to carry out the agreement. 2. The two Parties agree to form the Dong Nai - Arkansas Working Unit which helps formulate and implement an Action Plan based on the principles of the Agreement on Cooperation of the 2015 - 2020 period and the years after. This Working Unit shall consistently perform the cooperation strategy in this agreement for a period of 5 years from the date of signature. The two Parties shall regularly review the execution of the Action Plan based on this agreement. After 5 years, based on the achievement of cooperation, the two Parties shall assess the possibility for further cooperation aiming at economic development stimulation between the State of Arkansas and Dong Nai Province. 3. The two Parties shall visit each other when needed to discuss issues of mutual concern and share experiences about specific program(s) in every field of cooperation to ensure the mutual development direction. Each party shall actively arrange necessary personnel, time, and funds to implement responsibily during each year of the 5-year program. Article 4. DISPUTE SETTLEMENT In the implementation of this agreement, if any dispute arises due to a difference of opinion, the disupute shall be settled amicably by the two Parties. This Agreement is established for facilitating economic development cooperation 2",102,More than once
Arkansas,Arkansas_1.json,1,"AGREEMENT ON COOPERATION Between THE STATE OF ARKANSAS, THE UNITED STATES OF AMERICA And DONG NAI PROVINCE PEOPLE'S COMMITTEE, THE SOCIALIST REPUBLIC OF VIETNAM For the 2015-2020 period Dong Nai Province People's Committee, the Socialist Republic of Vietnam represented by Mr. Dinh Quoc Thai, Chairman and the State of Arkansas, the United States of America, represented by Mr. Asa Hutchinson - Governor (hereinafter refered to as ""Parties""); In accordance with the framework of the July 25th, 2013 Joint Statement by the United States and Vietnam on the Comprehensive Partnership which intended to contribute to the peace, stability, co-operation and prosperity for each country; based on the principles of equality and mutual benefit corresponding with the Law of each country, and International treaty and agreements that both countries are obligated to; Whereas the two Parties with their needs and capability desire to cooperate in order to promote economic development in the fields of trade, high-tech agriculture, services, healthcare, education, science and technology, industrial production; as well as the introduction of tourism, culture exchange, and people-to-people relations between Dong Nai Province, Vietnam and the State of Arkansas, the United States in the 2015 - 2020 period and the years after; The two Parties hereby agree to sign the ""Agreement on Cooperation"" as follows: Article 1. PROMOTION OF COOPERATIVE AGREEMENT Trade and services: The two governments shall encourage and support enterprises in activites to promote export-import, trade promotion, business environment research, and increase awareness (through trade shows, exhibitions, conferences, and marketing programs); support each other's enterprises in seeking opportunities and implementing investment activities (open branches and representative offices); introduce Dong Nai enterprises to local companies and trade organizations in Arkansas; support Arkansas enterprises making investment in the fields of warehousing and logisitics to make the most the potential in Dong Nai Province, in accordance with the Law of each country. Cooperation in high-tech agriculture, industrial production, healthcare, education, science and technology: The two parties shall discuss to develop mutually beneficial initiatives for each field in accordance with comparative advantages, strengths and the needs for development of each party. - For facilitating this framework agreement, the two Parties shall negotiate and implement feasible procedures, including: + Effectively promoting enterprises and investors from both sides; establishing 1",102,More than once
Arkansas,Arkansas_3.json,1,"DRAFT Memorandum of Understanding Between Dông Nai Province of the Socialist Republic of Vietnam And the State of Arkansas of the United States of America In order to further friendly diplomatic relations, enhance cultural and historic understanding and cooperation, and to promote economic development and international trade between the State of Arkansas of the United States of America and the Dông Nai Province of the Socialist Republic of Vietnam, and in accordance with the principles of the 1995 Joint Statement on the Establishment of Diplomatic Relations between the Socialist Republic of Vietnam and the United States of America, the parties have resolved to enter into this Memorandum of Understanding hereby establishing a Sister State relationship between the parties in the fields of trade and economic cooperation, agriculture, manufacturing, education, culture, science, health and technology. Recognizing the mutual interests of the State of Arkansas and the Dông Nai Province, and the many opportunities for cooperation in these fields and others, it is the parties' objective to build a long-term relationship, promote a strong economic exchange, and to develop a joint program by which regular contact is maintained between the leaders of the governments of both parties, including their relevant departments, ministries and agencies, to facilitate meaningful dialogue to accomplish the objectives set forth herein, including the increase in commercial trade between the parties, for the mutual benefit and prosperity of the parties and their peoples. This Memorandum ofUnderstanding shall become effective immediately upon its signing by both parties and is written in duplicate in the languages of English and Vietnamese, both texts being equally authentic. Agreed upon in Little Rock, Arkansas, the United States of America, the day of April, 2015. Dinh Quoc Thai W. Asa Hutchinson II Chairman ofDông Nai Province Governor of the State of Arkansas, People's Committee United States of America",102,More than once
California,1June14.json,6,"Our principles and shared commitments Together, we agree that the objectives defined by Agenda 2030 and its programme of action for people, for the planet, for prosperity, for reinforcing universal peace and for the fight against poverty in all its forms and dimensions, are our priorities, determined to put them into practice through global collaboration for sustainable development, based on a spirit of reinforced global solidarity. To strengthen greater cooperation among our territories, aimed at promoting wellbeing and sustainable individual and collective growth, we acknowledge as foremost subjects the safeguarding of the environment and the struggle against climate change; innovation and the digitalisation of production cycles; the use of big data for human development and for our societies; tourism and trade, culture, the enhancement of human capital, education, advanced training and research. On the basis of these principles we undertake to develop, bilaterally and jointly, actions that may become points of reference for other regions, taking on the functions of global leaders, capable of interpreting the requests, the aspirations and the values of people and of our communities. Lastly, we commit ourselves to continue to worktogether for the international repositioning of our territories agreeing on the idea that regions can be dynamic and driving forces in a process of positive globalisation capable to address the challenges facing humanity today with a great sense of responsibility. Wahuch Bologna June 14, 2019 hwhcly Rrabrilik 6 Eny HESSEN RegioneEmilleRomagna GAUTENG Nouvelle- MIPCE MAIRCE Aquitaine",103,More than once
Pennsylvania,Pennsylvania_20.json,6,"Our principles and shared commitments Together, we agree that the objectives defined by Agenda 2030 and its programme of action for people, for the planet, for prosperity, for reinforcing universal peace and for the fight against poverty in all its forms and dimensions, are our priorities, determined to put them into practice through global collaboration for sustainable development, based on a spirit of reinforced global solidarity. To strengthen greater cooperation among our territories, aimed at promoting wellbeing and sustainable individual and collective growth, we acknowledge as foremost subjects the safeguarding of the environment and the struggle against climate change; innovation and the digitalisation of production cycles; the use of big data for human development and for our societies; tourism and trade, culture, the enhancement of human capital, education, advanced training and research. On the basis of these principles we undertake to develop, bilaterally and jointly, actions that may become points of reference for other regions, taking on the functions of global leaders, capable of interpreting the requests, the aspirations and the values of people and of our communities. Lastly, we commit ourselves to continue to worktogether for the international repositioning of our territories agreeing on the idea that regions can be dynamic and driving forces in a process of positive globalisation capable to address the challenges facing humanity today with a great sense of responsibility. Wahuch Bologna June 14, 2019 hwhcly Rrabrilik 6 Eny HESSEN RegioneEmilleRomagna GAUTENG Nouvelle- MIPCE MAIRCE Aquitaine",103,More than once
Pennsylvania,Pennsylvania_20.json,9,"REGIONSI FOR GLOBAL SUSTAINABLE DEVELOPMENT: Declaration We, Governors and High Representatives of the State of California, the Emilia-Romagna Region, the Province of Gauteng, the Province of Guangdong, Land Hessen, Nouvelle-Aquitaine Region and the Commonwealth of Pennsylvania, meeting in Bologna from 12th to 14th June 2019 for the international Conference 'Regions for sustainable global development"", have established new objectives and new areas of cooperation for the global and sustainable development of our territories. Globalisation has increased the complexity but also the potential of international relations and friendly cooperation among territories. Technological and digital innovation, increasingly, fast and disruptive, has dramatically changed the features and trends ofthe production of goods and services and of global value chains. In the context of such a deep, structural change, it is fundamental to have access. to human capital, skills, research and technologies suitable for governing and leading institutional, social, cultural and production processes that are innovative and sustainable and that, through international cooperation, connect with the drivers of change that are now transforming the world. Against this complexity; we would like to highlight the extraordinary importance of regional and local governments in favouring a sustainable, inclusive and lasting growth oft territories. Territories stand for people, communities and societies faced with the great transformations that have marked the end ofthe 20th.century and are reshaping the world of the 27st century. Our vision In an open economy, we are all interdependent, therefore we must build strong relationships, increase mutual trust and guarantee world peace, reinforcing cooperation and exchanges among the regions that have assumed leadership roles in their respective countries. Cooperation among regions that have grasped the opportunities of globalisation, triggering processes of social and economic innovation, now becomes a sound guarantee for maintaining open trade ofcapital, goods, services and knowledge. The global dimension ofs such a cooperation opens a new phase of relations which ought to create networks with less favoured regions too. The development of such networks will involve cities, universities, research centres and cultural institutions as well as businesses, reinforcing mutual trusta and reciprocity. We therefore launch a strong appeal to continue cooperating at all levels among world communities and we undertake to strengthen collaboration among our local governments, in order to outline a new prospect ofintegration at world level. HESSEN #1 RegloneEmila-Romagna GAUTENG - * Nouvelle- Aquitaine",104,More than once
California,1June14.json,9,"REGIONSI FOR GLOBAL SUSTAINABLE DEVELOPMENT: Declaration We, Governors and High Representatives of the State of California, the Emilia-Romagna Region, the Province of Gauteng, the Province of Guangdong, Land Hessen, Nouvelle-Aquitaine Region and the Commonwealth of Pennsylvania, meeting in Bologna from 12th to 14th June 2019 for the international Conference 'Regions for sustainable global development"", have established new objectives and new areas of cooperation for the global and sustainable development of our territories. Globalisation has increased the complexity but also the potential of international relations and friendly cooperation among territories. Technological and digital innovation, increasingly, fast and disruptive, has dramatically changed the features and trends ofthe production of goods and services and of global value chains. In the context of such a deep, structural change, it is fundamental to have access. to human capital, skills, research and technologies suitable for governing and leading institutional, social, cultural and production processes that are innovative and sustainable and that, through international cooperation, connect with the drivers of change that are now transforming the world. Against this complexity; we would like to highlight the extraordinary importance of regional and local governments in favouring a sustainable, inclusive and lasting growth oft territories. Territories stand for people, communities and societies faced with the great transformations that have marked the end ofthe 20th.century and are reshaping the world of the 27st century. Our vision In an open economy, we are all interdependent, therefore we must build strong relationships, increase mutual trust and guarantee world peace, reinforcing cooperation and exchanges among the regions that have assumed leadership roles in their respective countries. Cooperation among regions that have grasped the opportunities of globalisation, triggering processes of social and economic innovation, now becomes a sound guarantee for maintaining open trade ofcapital, goods, services and knowledge. The global dimension ofs such a cooperation opens a new phase of relations which ought to create networks with less favoured regions too. The development of such networks will involve cities, universities, research centres and cultural institutions as well as businesses, reinforcing mutual trusta and reciprocity. We therefore launch a strong appeal to continue cooperating at all levels among world communities and we undertake to strengthen collaboration among our local governments, in order to outline a new prospect ofintegration at world level. HESSEN #1 RegloneEmila-Romagna GAUTENG - * Nouvelle- Aquitaine",104,More than once
California,1June14.json,4,"Our principles and shared commitments Together, we agree that the objectives defined by Agenda 2030 and its programme of action for people, for the planet, for prosperity, for reinforcing universal peace and for the fight against poverty in all its forms and dimensions, are our priorities, determined to put them into practice through global collaboration for sustainable development, based on a spirit of reinforced global.solidarity. To strengthen greater cooperation among our territories, aimed at promoting wellbeing and sustainable individual and collective growth, we acknowledge as foremost subjects the safeguarding of the environment and the struggle against climate change; innovation and the digitalisation of production.cycles; the use of big data for human development and for our societies; tourismi and trade, culture, the enhancement of human capital, education, advanced training and research. On the basis of these principles we undertake to develop, bilaterally and jointly, actions that may become points of reference for other regions, taking on the functions of global leaders, capable of interpreting the requests, the aspirations and the values of people and of our communities. Lastly, we commit ourselves to continue to work together for the international repositioning of our territories agreeing on the idea that regions can be dynamic and driving forces in a process of positive globalisation capable to address the challenges facing humanity today with a great sense of responsibility, Bologna Mpho Nawa June 14, 2019 Head ofthe Metropolis Co-Presidency Office Gauteng Province HESSEN # RegiomebmiliaRomagna GAUTENG F Nouvelle- Aquitaine",105,More than once
Pennsylvania,Pennsylvania_20.json,4,"Our principles and shared commitments Together, we agree that the objectives defined by Agenda 2030 and its programme of action for people, for the planet, for prosperity, for reinforcing universal peace and for the fight against poverty in all its forms and dimensions, are our priorities, determined to put them into practice through global collaboration for sustainable development, based on a spirit of reinforced global.solidarity. To strengthen greater cooperation among our territories, aimed at promoting wellbeing and sustainable individual and collective growth, we acknowledge as foremost subjects the safeguarding of the environment and the struggle against climate change; innovation and the digitalisation of production.cycles; the use of big data for human development and for our societies; tourismi and trade, culture, the enhancement of human capital, education, advanced training and research. On the basis of these principles we undertake to develop, bilaterally and jointly, actions that may become points of reference for other regions, taking on the functions of global leaders, capable of interpreting the requests, the aspirations and the values of people and of our communities. Lastly, we commit ourselves to continue to work together for the international repositioning of our territories agreeing on the idea that regions can be dynamic and driving forces in a process of positive globalisation capable to address the challenges facing humanity today with a great sense of responsibility, Bologna Mpho Nawa June 14, 2019 Head ofthe Metropolis Co-Presidency Office Gauteng Province HESSEN # RegiomebmiliaRomagna GAUTENG F Nouvelle- Aquitaine",105,More than once
California,California_16.json,17,"8. The HLC consists of the Chairmen of the IC, the Technical Committee and the Executive Committee. It acts on the recommendation of the SWG and will formally endorse the accession. Exceptions to endorsement are expected to be extremely limited due to the prior steps of validation. 9. Upon the endorsement of the HLC the applicant will be invited to sign the MMoU. Annex A will contain the names of all Signatory Authorities. 10. If the validation team raises with the applicant issues which cannot be resolved immediately, the applicant may ask that the application be put into suspense for up to six months. This period may be extended for further periods of up to six months, at the request of the applicant. 11. If an application is in suspense, and the period expires without a request from the applicant to extend it, the application will be treated as withdrawn. B. Monitoring of the Operation of the MMOU 12. The IC will regularly review the implementation of the MMOU and monitor the operational processes of the MMoU upon receipt of reports from the SWG according to Art. 10 (1) off the MMoU. 13. The IC will report to the Executive Committee about the integrity of all relevant MMOU processes in place and the overall performance of the involved bodies. 14. In order to ensure the effective monitoring of the operation of the MMOU, Signatory Authorities will update as appropriate their assessment documentation posted on the IAIS members-only website and notify any substantial changes in relevant domestic legislation to the Secretariat. The Secretariat shall inform all Signatory Authorities of such notifications. 15. If the SWG determines that there has been a demonstrable change in the willingness or ability of a Signatory Authority to meet the provisions of the MMOU, it will inform the IC and the HLC that appropriate remedial measures should be undertaken. The SWG will not take steps unless it has first provided appropriate notice to the Signatory Authority and the Signatory Authority has had an opportunity to make representations to the SWG. Upon the written recommendation of the SWG the HLC may take such remedial actions as are appropriate to encourage the Signatory Authority's compliance with provisions of the MMoU, or it may terminate the Signatory Authority's participation in the MMOU as set forth in Art. 9 (7) of the MMoU. C. Assessment Documentation 16. In order to prove its ability to comply with all provisions under the MMoU, an applicant to become a Signatory Authority should identify and explain the general or specific relevant provisions ofi its Applicable Law (and provide copies of all relevant supporting laws, rules and regulations) with regard to the following issues: a. provisions that enable the applicant to i. sign this MMOU as competent authority within the scope of the MMOU according to Art. 3 of the MMoU; ii. obtain information from Regulated Entities; IAIS Multilateral Memorandum of Understanding on Cooperation and Information Exchange (IAIS MMOU) 15 February 2007, Revised 10 July 2014 Page 16 of 20",106,More than once
