id,name,type
115169843962994945,G,PER
115169843962994945,##ian,PER
115169843962994945,##no Caldwell,PER
115169843962994945,America,LOC
115169843962994945,Crime Crisis,MISC
115169843962994945,G,PER
115169843962994945,##ian,PER
115169843962994945,##no,PER
115169843962994945,Horror of the Crime E,MISC
115169843962994945,##emic,MISC
115169843962994945,Great,MISC
115169843962994945,Cities,LOC
115169843962994945,G,PER
115169843962994945,##ian,PER
115169843962994945,AMERICA,ORG
115169727944499112,AM,ORG
115169709094964283,Sean Hannity,PER
115169709094964283,Democrats,MISC
115169695509089058,S,ORG
115169695509089058,AMERIC,LOC
115169686997623003,U. S,LOC
115169686997623003,CA,PER
115169254084774448,Mary,PER
115169254084774448,Peace,LOC
115168933967621443,Chicago,LOC
115168933967621443,P,PER
115168933967621443,##ritzker,PER
115168933967621443,Federal Government,ORG
115168933967621443,Chicago,LOC
115168933967621443,Criminal,MISC
115168933967621443,City and State,ORG
115168933967621443,Illinois,LOC
115168933967621443,DE,LOC
115168933967621443,DJ,PER
115168778764944128,"Washington, D. C",LOC
115168778764944128,Trump,PER
115168758828419703,West Point,LOC
115168758828419703,Award Ce,MISC
115168758828419703,##ony,MISC
115168758828419703,Tom Hank,PER
115168758828419703,American Awards,MISC
115168758828419703,Academy Awards,MISC
115168758828419703,Fake Award,MISC
115168758828419703,and Practice,MISC
115168758828419703,Fairness and Justice,MISC
115168758828419703,DE,MISC
115168717159863645,B,MISC
115168717159863645,##IDEN AUTOPEN,MISC
115168717159863645,R,LOC
115168717159863645,##USSI,LOC
115168717159863645,##A,ORG
115168717159863645,R,LOC
115168717159863645,##USSI,LOC
115168717159863645,##A,ORG
115168717159863645,R,LOC
115168717159863645,##USSI,LOC
115168717159863645,##A H,ORG
115168503787643723,NYC,LOC
115168503787643723,Trump,PER
115165715028507857,Immigration Enforcement Operation,MISC
115165715028507857,H,LOC
115165715028507857,##yundai Battery Plant,LOC
115165715028507857,Georgia,LOC
115165715028507857,Foreign Companies,ORG
115165715028507857,United States,LOC
115165715028507857,Nations Immigration Laws,MISC
115165715028507857,Investment,ORG
115165715028507857,World Class,MISC
115165715028507857,American,ORG
115165715028507857,Workers,MISC
115165715028507857,##IT,MISC
115165715028507857,AMERICA,LOC
115164422928262033,War,MISC
115164422928262033,Israeli,MISC
115164422928262033,Hamas,ORG
115164422928262033,Hamas,ORG
115164422928262033,AMERICA,LOC
115164113502668318,Country,MISC
115164113502668318,Co,MISC
115164084768725650,Tennis Center,LOC
115154159518653872,Ashley Hinson,PER
115154159518653872,United States,LOC
115154159518653872,Senate,ORG
115154159518653872,Iowa,LOC
115154159518653872,Ashley,PER
115154159518653872,Ashley,PER
115154159518653872,Iowa,LOC
115154159518653872,United States,LOC
115154159518653872,Senate,ORG
115154159518653872,AM,LOC
115154159518653872,Iowa Workers,ORG
115154159518653872,Farmers,ORG
115154159518653872,American Agriculture,ORG
115154159518653872,Innovation,ORG
115154159518653872,Se,MISC
115154159518653872,Southern Border,MISC
115154159518653872,Migra,MISC
115154159518653872,Crime,MISC
115154159518653872,Second Amendment,MISC
115154159518653872,Ashley Hinson,PER
115153378284802465,Google,ORG
115153378284802465,Google,ORG
115153378284802465,European Union,ORG
115153378284802465,American Companies,ORG
115153232183118149,Europe,LOC
115153232183118149,American,MISC
115153232183118149,Google,ORG
115153232183118149,Dollar,MISC
115153232183118149,American Investments and Jobs,ORG
115153232183118149,Google,ORG
115153232183118149,American Tech Companies,ORG
115153232183118149,American,MISC
115153232183118149,Administration,ORG
115153232183118149,Apple,ORG
115153232183118149,American Ingenuity,MISC
115153232183118149,Section 301,MISC
115153232183118149,American,MISC
115153232183118149,Companies,ORG
115153232183118149,AMERICA,LOC
115152111914572913,Jerome Too,PER
115152111914572913,Late,MISC
115152111914572913,Powell,PER
115152031890524220,Democrat Party,ORG
115152031890524220,Jeffrey Epstein,PER
115152031890524220,Island,LOC
115152031890524220,E,PER
115152031890524220,##ps,PER
115152031890524220,##tein,PER
115152031890524220,DOJ,ORG
115152031890524220,Congress,ORG
115152031890524220,E,PER
115152031890524220,##ps,PER
115152031890524220,##tein,PER
115152031890524220,Radical,MISC
115152031890524220,Left,ORG
115152031890524220,Democrats,MISC
115152031890524220,Party,ORG
115152031890524220,Republicans,MISC
115152031890524220,Party,ORG
115152031890524220,Dems,MISC
115152031890524220,Democrat,MISC
115152031890524220,Russia,LOC
115152031890524220,Russia,LOC
115152031890524220,Russia,LOC
115152031890524220,Republican,MISC
115152031890524220,Administration,ORG
115152031890524220,Democrat Party,ORG
115152031890524220,Department of Justice,ORG
115152031890524220,Democrat,MISC
115152031890524220,E,PER
115152031890524220,##ps,PER
115152031890524220,Republicans,MISC
115152031890524220,AM,LOC
115152031890524220,##ERIC,ORG
115151165397446776,Jerry Nadler,PER
115151165397446776,Congress,ORG
115151165397446776,USA,LOC
115151165397446776,History,MISC
115151165397446776,Congress,ORG
115151165397446776,New York City,LOC
115151165397446776,Nancy Pelo,PER
115151165397446776,U. S. A,LOC
115151165397446776,Nadler,PER
115151165397446776,Washington,LOC
115151165397446776,D. C,LOC
115151165397446776,MA,LOC
115151165397446776,AMERIC,LOC
115151159839778614,India,LOC
115151159839778614,Russia,LOC
115151159839778614,China,LOC
115151159839778614,Donald J. Trump,PER
115148649416502990,Delta,ORG
115148649416502990,Delta,ORG
115148649416502990,Gulf of Mexico,LOC
115148649416502990,Gulf of America,LOC
115148649416502990,Not,ORG
115148649416502990,Airman,ORG
115148649416502990,Not,ORG
115148649416502990,Air Missions,ORG
115148649416502990,Delta,ORG
115148649416502990,Not,ORG
115148649416502990,Airman,ORG
115148649416502990,MA,ORG
115144139539095661,United States,LOC
115144139539095661,District of Columbia,LOC
115144139539095661,Jean,PER
115144139539095661,##ine Pirro,PER
115144139539095661,U. S.,LOC
115144139539095661,China,LOC
115144139539095661,Sinaloa Cartel,ORG
115144139539095661,Trump,PER
115144139539095661,Rubio,PER
115144139539095661,Sinaloa Cartel,ORG
115144139539095661,Foreign Terrorist Organization,ORG
115144108080211609,Stephen Miller,PER
115144108080211609,Democrat,MISC
115144078281517668,Chicago,LOC
115144078281517668,World,LOC
115144078281517668,DJ,PER
115143490689155283,Rosie ODonnell,PER
115143490689155283,Great American,MISC
115136798909755892,U. S. Military Forces,ORG
115136798909755892,Tren de Aragua Na,ORG
115136798909755892,S,LOC
115136798909755892,##UTHC,ORG
115136798909755892,TDA,ORG
115136798909755892,Foreign Terrorist Organization,ORG
115136798909755892,Nicolas Maduro,PER
115136798909755892,United States,LOC
115136798909755892,Western Hemisphere,LOC
115136798909755892,International,MISC
115136798909755892,United States,LOC
115136798909755892,U. S. Forces,ORG
115136798909755892,United States of America,LOC
115141178950731936,Poland,LOC
115141178950731936,Polish,MISC
115141178950731936,Ka,PER
115141178950731936,##rol Nawrock,PER
115141178950731936,Poland,LOC
115141085934172527,Polish,MISC
115141085934172527,F - 16,MISC
115141085934172527,Polish,MISC
115141085934172527,Ka,PER
115141085934172527,##rol Nawrock,PER
115141085934172527,White House,LOC
115141027239026556,Hamas,ORG
115137717177283585,Xi,PER
115137717177283585,China,LOC
115137717177283585,United States of America,LOC
115137717177283585,China,LOC
115137717177283585,FREEDOM,ORG
115137717177283585,Americans,MISC
115137717177283585,China,LOC
115137717177283585,Victory and Glory,MISC
115137717177283585,Xi,PER
115137717177283585,China,LOC
115137717177283585,Vladimir Putin,PER
115137717177283585,Kim Jong Un,PER
115137717177283585,United States of America,LOC
115136375132635794,U. S. Space Command,ORG
115136375132635794,Huntsville,LOC
115136375132635794,Alabama,LOC
115136375132635794,CIT,LOC
115136375132635794,ALAB,LOC
115136375132635794,##AM,ORG
115134772860379495,CHICAGO,ORG
115134530741891730,Chicago,LOC
115134530741891730,Chicago,LOC
115134530741891730,P,PER
115134530741891730,##ritzker,PER
115134530741891730,DC,LOC
115134530741891730,Chicago,LOC
115134530741891730,AM,LOC
115134530741891730,##ERICA,ORG
115131453547647085,Woody Allen,PER
115131453547647085,Donald Trump,PER
115131453547647085,Movie,MISC
115131453547647085,Celebrity,MISC
115130857021044948,United States of America,LOC
115130857021044948,Rudy Giulian,PER
115130857021044948,New York City,LOC
115130857021044948,American Patriot,MISC
115130857021044948,AMERIC,LOC
115129261076571259,India,LOC
115129261076571259,India,LOC
115129261076571259,India,LOC
115129261076571259,India,LOC
115129261076571259,Russia,LOC
115129261076571259,U. S,LOC
115128985245605660,Drug Companies,ORG
115128985245605660,Covid Drugs,MISC
115128985245605660,CDC,ORG
115128985245605660,Pfizer,ORG
115128985245605660,Bobby Kennedy Jr,PER
115128985245605660,CDC,ORG
115128985245605660,Drug Companies,ORG
115128985245605660,CDC,ORG
115128985245605660,O,MISC
115128985245605660,BR,MISC
115128985245605660,DJ,PER
115128853265372429,Mu,PER
115128853265372429,##riel Bowser,PER
115128853265372429,D. C.,LOC
115128853265372429,D. C,LOC
115128853265372429,P,PER
115128853265372429,##ritzker,PER
115128853265372429,Wes Moore,PER
115128853265372429,News,PER
115128853265372429,Chicago,LOC
115128853265372429,"Washington, D. C.",LOC
115128853265372429,Chicago,LOC
115128853265372429,Los Angeles,LOC
115128853265372429,New York,LOC
115128853265372429,Drenched City,MISC
115128853265372429,Baltimore,LOC
115128853265372429,Bowser,PER
115128853265372429,D. C.,LOC
115128853265372429,L. A,LOC
115128853265372429,Palisades,LOC
115128853265372429,L,LOC
115128853265372429,A,LOC
115128853265372429,Olympics,MISC
115128853265372429,Mu,PER
115128853265372429,##riel Bowser,PER
115128853265372429,D. C.,LOC
115126499944858986,Trilli,MISC
115126499944858986,USA,LOC
115126499944858986,Radical Left Court,ORG
115126499944858986,Third World Nation,MISC
115126499944858986,DJ,PER
115126449469247578,CH,LOC
115126426327367030,Fed Case,MISC
115126426327367030,DJ,PER
115126426327367030,Trump,PER
115126421567567735,DJ,PER
115126384708348116,USA,LOC
115126384708348116,Windmills,MISC
115126384708348116,Tri,MISC
115126384708348116,America,LOC
115126310071570564,Fake News ABC,ORG
115126310071570564,Week,MISC
115126310071570564,George Slopadopol,PER
115126310071570564,Donna Brazile,PER
115126310071570564,C,PER
115126310071570564,Hillary Clinton,PER
115126310071570564,F,ORG
115126310071570564,##ake News CNN,ORG
115126310071570564,ABC News,ORG
115126310071570564,Meg,PER
115126310071570564,##yn Kelly,PER
115126310071570564,Donna,PER
115126310071570564,S,PER
115126310071570564,Chris Christie,PER
115126310071570564,ABC Fake News,ORG
115125782692352784,DC Safe SIT R,ORG
115125782692352784,El Salvadorian,MISC
115125782692352784,MS,MISC
115125782692352784,13,MISC
115125782692352784,National Guard,ORG
115125330212310166,DC,ORG
115125318282199234,DC,LOC
115124685956430001,D,MISC
115124685956430001,Radical Left,ORG
115124685956430001,Democrat,MISC
115124685956430001,Obama,PER
115124685956430001,U. S,LOC
115124685956430001,A,LOC
115124166787814415,Jon Grud,PER
115124163211780188,Major League Baseball,MISC
115124163211780188,Roger Clemens,PER
115124163211780188,Hall of Fame,MISC
115124163211780188,Total Strike Outs,MISC
115124163211780188,Run Average,MISC
115124163211780188,World Series,MISC
115124163211780188,Cy Young Awards,MISC
115124163211780188,Baseball,ORG
115124163211780188,Rob Manfred,PER
115124163211780188,Roger Clemens,PER
115124041395193539,Elise Stefanik,PER
115124041395193539,Warrior,MISC
115124034604820821,Senate,ORG
115124034604820821,Pacific Palisades,ORG
115124030766596526,United States,LOC
115124030766596526,Housing,ORG
115123713005977554,Miranda Devine,PER
115123713005977554,Katie Pavlich,PER
115123713005977554,FoxNews,ORG
115123673064341664,Hilary Fordwich,PER
115123673064341664,Armstrong Williams,PER
115123673064341664,Show,MISC
115123673064341664,Hilary,PER
115123673064341664,Armstrong,PER
115123673064341664,AMERICA & ST,ORG
115120906287440313,The Great,MISC
115120906287440313,Mark Levin,PER
115120881794624188,Labor Day,MISC
115120881794624188,USA,LOC
115120881794624188,Courts,ORG
115120881794624188,DJ,PER
115120863399877029,I,ORG
115120863399877029,D,ORG
115120863399877029,Far Away Military,ORG
115120863399877029,DJ,PER
115120828581193223,Slip,ORG
115120828581193223,Republican Party,ORG
115120067667186412,DC,LOC
115120036321239638,Chicago,LOC
115120036321239638,J,PER
115120036321239638,##B Pritzker,PER
115120036321239638,Illinois,LOC
115119151783895076,White House,LOC
115119151783895076,GRE,MISC
115119151783895076,Buildings,MISC
115119151783895076,White House,LOC
115119151783895076,Rose Garden,LOC
115119151783895076,Rose Garden,LOC
115119151783895076,White House,LOC
115119151783895076,AMERIC,LOC
115118817792640786,Veterans Affairs,ORG
115118817792640786,Doug Collins,PER
115118817792640786,Veterans,MISC
115118817792640786,Veterans Crisis Line,ORG
115118817792640786,Veterans Affairs,ORG
115114587950181071,Constitution,MISC
115114587950181071,Article II,MISC
115114587950181071,Mexico,LOC
115114587950181071,Canada,LOC
115114587950181071,China,LOC
115114587950181071,II,MISC
115114587950181071,Congress,ORG
115114587950181071,Congress,ORG
115114587950181071,II,MISC
115114587950181071,Supreme Court,ORG
115114587950181071,Justice,PER
115114587950181071,Thomas,PER
115114587950181071,Gorsuch,PER
115114587950181071,Ka,PER
115114587950181071,##ugh,PER
115114587950181071,Justice Alito,PER
115114339832960282,AL,ORG
115114339832960282,TARIFFS,ORG
115114339832960282,High,ORG
115114339832960282,Partisan Appeals Court,ORG
115114339832960282,United States of America,LOC
115114339832960282,U. S. A,LOC
115114339832960282,United States of America,LOC
115114339832960282,Labor Day,MISC
115114339832960282,T,ORG
115114339832960282,##IFFS,ORG
115114339832960282,Companies,ORG
115114339832960282,AMERICA,ORG
115114339832960282,United,ORG
115114339832960282,States,LOC
115114339832960282,Supreme Court,ORG
115114339832960282,America,LOC
115114270276925608,Mike Kehoe,PER
115114270276925608,State of,LOC
115114270276925608,Missouri,LOC
115114270276925608,Congressional Map,MISC
115114270276925608,Missouri,LOC
115114270276925608,MA,ORG
115114270276925608,Republican,MISC
115114270276925608,Midterm Elections,MISC
115114270276925608,America First Age,MISC
115114270276925608,Show - Me State,MISC
115114270276925608,Presidential Election,MISC
115114270276925608,R,PER
115114270276925608,Party,ORG
115114270276925608,American People,ORG
115114270276925608,Republican,MISC
115114270276925608,Missouri Legislature,ORG
115114270276925608,Congressional Map,MISC
115114270276925608,Mike Kehoe,PER
115114270276925608,AM,LOC
115114270276925608,##ERIC,ORG
115112927549205725,Hulk,PER
115112927549205725,Hulk Hogan,PER
115109848555666148,DC,LOC
115109848555666148,DC,LOC
115108269835339794,Christina Bobbs,PER
115108269835339794,Christina,PER
115108269835339794,Der,MISC
115108269835339794,Jack Smith Investigation,MISC
115108269835339794,Rai,MISC
115108269835339794,Mar -,LOC
115108269835339794,a,MISC
115108269835339794,- Lago,LOC
115108269835339794,American People,ORG
115108269835339794,Sham Case,MISC
115108269835339794,Radical Left,ORG
115106855887002067,P,PER
115106855887002067,##ritzker,PER
115106855887002067,Chicago,LOC
115106855887002067,Democrats,MISC
115106855887002067,DJ,PER
115106822268468130,Republican Party,ORG
115106822268468130,AMERIC,LOC
115106822268468130,Presidential Election,MISC
115106822268468130,##R,MISC
115106822268468130,Democrats,MISC
115106822268468130,Country Des,MISC
115106822268468130,##ying,MISC
115106822268468130,B,PER
115106822268468130,##iden,PER
115106822268468130,Administration,MISC
115106822268468130,USA,LOC
115106822268468130,National Convention,MISC
115106822268468130,Republican Party,ORG
115106822268468130,Midterms,MISC
115106822268468130,AM,LOC
115106822268468130,##ER,ORG
115106822268468130,##ICA,LOC
115103943282239129,The Color of Death,MISC
115103943282239129,Trey Gowdy,PER
115102954264650044,Utah,LOC
115102954264650044,Republican,MISC
115102954264650044,Utah,LOC
115102954264650044,Election,MISC
115102954264650044,Radical Left,MISC
115102954264650044,All Citizens of Utah,ORG
115102954264650044,Judiciary,ORG
115102954264650044,Congressional,ORG
115102954264650044,Republicans,MISC
115102954264650044,Congress,ORG
115102954264650044,Utah GOP,ORG
115102954264650044,##IT,ORG
115102954264650044,Republican,MISC
115102954264650044,Congress,ORG
115101274999111772,Minneapolis,LOC
115101274999111772,Minnesota,LOC
115101274999111772,FBI,ORG
115101274999111772,White House,LOC
115100868745163117,R,PER
115100868745163117,Karl Rove,PER
115100868745163117,Fox & Friends,ORG
115100868745163117,Republican Party,ORG
115100868745163117,De,ORG
115100868745163117,##ms,MISC
115100868745163117,P,ORG
115100792784831675,George Soros,PER
115100792784831675,Radical Left,MISC
115100792784831675,R,ORG
115100792784831675,V,MISC
115100792784831675,Protest,MISC
115100792784831675,United States of America,LOC
115100792784831675,America,LOC
115100792784831675,So,PER
115100792784831675,##ros,PER
115100792784831675,Country,LOC
115100792784831675,West Coast,LOC
115099185736327475,Fake News NBC,ORG
115099185736327475,Late Night,MISC
115099185736327475,Seth Meyer,PER
115099185736327475,Fake News NBC,ORG
115099185736327475,Il,ORG
115098905035838387,Republicans,MISC
115098905035838387,BA,PER
115098905035838387,DJ,PER
115098861391135351,DC,LOC
115098861391135351,DJ,PER
115098852835094028,Mike Johnson,PER
115098852835094028,John Thune,PER
115098852835094028,Republicans,MISC
115098852835094028,Comprehensive Crime Bill,MISC
115098852835094028,Country,LOC
115098852835094028,AMERIC,LOC
115098837339559726,Great Presidential Election,MISC
115098837339559726,AM,LOC
115098837339559726,##ERIC,ORG
115098660302858709,New York Times,MISC
115098660302858709,##ling,MISC
115098660302858709,Trey Gowdy,PER
115098660302858709,G,MISC
115098660302858709,Trey,PER
115098660302858709,DJ,PER
115098161051613732,Chicago,LOC
115098161051613732,C,ORG
115098161051613732,P,PER
115098161051613732,##ritzker,PER
115098161051613732,Mayor Johnson,PER
115098161051613732,Chicago,LOC
115097715754727825,C,ORG
115097715754727825,##racker Barrel,ORG
115095945859977843,Cabinet,ORG
115095945859977843,Meeting,MISC
115095945859977843,White House,LOC
115095712740396417,ABBE,LOC
115095712740396417,GA,LOC
115095611962356054,Robert,PER
115095611962356054,Heaven,LOC
115095579197949665,Cracker Barrel,ORG
115095579197949665,News Conference,MISC
115095579197949665,Cracker Barrel,ORG
115095579197949665,United States of America,LOC
115095579197949665,World,LOC
115095254091273904,D. C.,LOC
115095254091273904,D,LOC
115092243259973570,United States,LOC
115092243259973570,American Tech,MISC
115092243259973570,Companies,ORG
115092243259973570,Digital Tax,MISC
115092243259973570,Digital Services Legislation,MISC
115092243259973570,Digital Markets Regulations,MISC
115092243259973570,American Technology,ORG
115092243259973570,China,LOC
115092243259973570,Tech Companies,ORG
115092243259973570,Digital Tax,MISC
115092243259973570,United States,LOC
115092243259973570,U. S. A.,LOC
115092243259973570,High,MISC
115092243259973570,Protected Technology,MISC
115092243259973570,and,ORG
115092243259973570,Chips,MISC
115092243259973570,America,LOC
115092243259973570,American Technology Companies,ORG
115092243259973570,America,LOC
115092243259973570,Tech Companies,ORG
115092243259973570,AMERICA,LOC
115089605510353605,S,MISC
115089605510353605,##O,MISC
115089605510353605,##UT,LOC
115089605510353605,##H,MISC
115089605510353605,KOR,LOC
115089605510353605,##EA,MISC
115089605510353605,Purge,MISC
115089605510353605,Revolution,MISC
115089605510353605,White House,LOC
115089582863713336,Z,PER
115089582863713336,USA,LOC
115089582863713336,Country,LOC
115089582863713336,United States States,LOC
115089582863713336,USA,LOC
115089582863713336,America,LOC
115089457027851323,Chicago,LOC
115089457027851323,DC,LOC
115089457027851323,DC,LOC
115087160158530143,ABC,ORG
115087160158530143,NBC,ORG
115087160158530143,##KE NEWS,ORG
115087160158530143,World,LOC
115087160158530143,Republicans,MISC
115087160158530143,Conservatives,MISC
115086929873163909,Presidential History,MISC
115086929873163909,ABC & NBC,ORG
115086929873163909,##KE NEWS,ORG
115086929873163909,FCC,ORG
115086929873163909,Democracy,MISC
115086877071260300,F,ORG
115086877071260300,##ake News,MISC
115086877071260300,MA,LOC
115086877071260300,AM,LOC
115086877071260300,##ERIC,ORG
115086695163847248,Constitutional Right,MISC
115086695163847248,U. S.,LOC
115086695163847248,States,LOC
115086695163847248,Democrat,MISC
115086695163847248,United States,LOC
115086695163847248,Chuck Grassley,PER
115086695163847248,Great State of,LOC
115086695163847248,Iowa,LOC
115086695163847248,Democrats,MISC
115086695163847248,C,PER
115086695163847248,Joe Biden,PER
115086695163847248,Democrats,MISC
115086695163847248,Chuck Grass,PER
115086695163847248,Republican,MISC
115086695163847248,Democrats,MISC
115086673663478175,U. S.,LOC
115086673663478175,States,LOC
115086673663478175,Democrat,MISC
115086673663478175,United States,LOC
115086673663478175,Chuck Grassley,PER
115086673663478175,Great,MISC
115086673663478175,State of,LOC
115086673663478175,Iowa,LOC
115086673663478175,Democrats,MISC
115086673663478175,C,PER
115086673663478175,Joe Biden,PER
115086673663478175,Democrats,MISC
115086673663478175,Chuck Grass,PER
115086673663478175,Republican,MISC
115086673663478175,Democrats,MISC
115086563627159779,S,PER
115086563627159779,Chris Christie,PER
115086563627159779,News Show,MISC
115086563627159779,This Week With,MISC
115086563627159779,George Slopadopol,PER
115086563627159779,ABC Fake News,ORG
115086563627159779,Jonathan Karl,PER
115086563627159779,S,PER
115086563627159779,##py Chris,PER
115086563627159779,George Washington Bridge,LOC
115086563627159779,Chris,PER
115086563627159779,DJ,PER
115085538447688269,A,ORG
115085538447688269,##ppellate Court,ORG
115085538447688269,Engor,PER
115085538447688269,Let,PER
115085538447688269,James,PER
115085538447688269,DJ,PER
115084666474687343,Golf,MISC
115084666474687343,Roger Clemens,PER
115084666474687343,Ka,PER
115084666474687343,##cy,PER
115084666474687343,Roger Clemens,PER
115084666474687343,##chers,MISC
115084666474687343,All Time,MISC
115084666474687343,Games,MISC
115084666474687343,Cy Young Award,MISC
115084666474687343,World Series,MISC
115084666474687343,Nolan Ryan,PER
115084666474687343,Baseball Hall of Fame,MISC
115084666474687343,Roger,PER
115084666474687343,Pete Rose,PER
115084666474687343,Hall of Fame,MISC
115084666474687343,Pete,PER
115084666474687343,Pete Rose,PER
115084666474687343,Roger Clemens,PER
115084162750679122,Wes Moore,PER
115084162750679122,Maryland,LOC
115084162750679122,Bronze Star,MISC
115084149454997135,Wes Moore,PER
115084149454997135,Maryland,LOC
115084149454997135,Maryland,LOC
115084149454997135,Baltimore,LOC
115084149454997135,Crime,MISC
115084149454997135,Wes Moore,PER
115084149454997135,Crime,MISC
115084149454997135,Blue States,LOC
115084149454997135,Wes Moore,PER
115084149454997135,Gavin Newscum,PER
115084149454997135,L,LOC
115084149454997135,A,LOC
115084149454997135,DC,LOC
115084149454997135,DC,LOC
115084149454997135,Baltimore,LOC
115084149454997135,Maryland,LOC
115084149454997135,P. S,LOC
115084149454997135,Baltimore,LOC
115084149454997135,Wes,PER
115084149454997135,Wes Moore,PER
115084149454997135,AM,LOC
115084149454997135,##IC,LOC
115081441604745953,F - 22 Raptor,MISC
115081430531030440,Ke,PER
115081430531030440,##egan Bradley,PER
115081430531030440,American Ryder Cup,MISC
115081430531030440,Ryder Cup,MISC
115081430531030440,PGA Tour,MISC
115081430531030440,Tournament Friday,MISC
115078969663814221,Dan Patrick,PER
115078969663814221,Great,MISC
115078969663814221,State,LOC
115078969663814221,Texas,LOC
115078969663814221,Office,ORG
115078969663814221,History of Texas,MISC
115078969663814221,Texas,LOC
115078969663814221,Presidential,MISC
115078969663814221,Dan,PER
115078969663814221,Movement,ORG
115078969663814221,Elections,MISC
115078969663814221,Dan,PER
115078969663814221,Congressional Map,MISC
115078969663814221,Texas,LOC
115078969663814221,MA,ORG
115078969663814221,Republicans,MISC
115078969663814221,Midterm Elections,MISC
115078969663814221,America,MISC
115078969663814221,Age,MISC
115078969663814221,Dan,PER
115078969663814221,Drugs,MISC
115078969663814221,U. S,LOC
115078969663814221,A,LOC
115078969663814221,Amendment,MISC
115078969663814221,MA,ORG
115078969663814221,Dan Patrick,PER
115074855100531685,Lindsey Freeman,PER
115074855100531685,United States District Court,ORG
115074855100531685,Middle District of,LOC
115074855100531685,North Carolina,LOC
115074855100531685,Lindsey,PER
115074855100531685,Department of Justice,ORG
115074855100531685,Country,LOC
115074855100531685,U. S.,LOC
115074855100531685,UP,ORG
115074855100531685,Law School,ORG
115074855100531685,Harvard,ORG
115074855100531685,Constitutional Rights,MISC
115074855100531685,Lindsey,PER
115074853922882875,David Bragdon,PER
115074853922882875,United,ORG
115074853922882875,States,LOC
115074853922882875,District Court,ORG
115074853922882875,Middle District of,LOC
115074853922882875,North Carolina,LOC
115074853922882875,UVA School of Law,ORG
115074853922882875,Campbell University,ORG
115074853922882875,David,PER
115074853922882875,Law and Order,ORG
115074853922882875,U. S.,LOC
115074853922882875,United,ORG
115074853922882875,States,LOC
115074853922882875,Supreme Court,ORG
115074853922882875,Clarence Thomas,PER
115074853922882875,Constitution,MISC
115074853922882875,Rule of Law,MISC
115074853922882875,David,PER
115074852826314245,Susan Courtwright Rodriguez,PER
115074852826314245,United States District Court,ORG
115074852826314245,Western District of,LOC
115074852826314245,North Carolina,LOC
115074852826314245,Western District of,LOC
115074852826314245,North Carolina,LOC
115074852826314245,Susan,PER
115074852826314245,Great,MISC
115074852826314245,People,ORG
115074852826314245,J,MISC
115074852826314245,Antonin Scalia Law School,ORG
115074852826314245,George Mason University,ORG
115074852826314245,"Washington, D. C.",LOC
115074852826314245,Frank Whitney,PER
115074852826314245,Susan,PER
115074852826314245,Law,MISC
115074852826314245,and Order,ORG
115074852826314245,Constitution,MISC
115074852826314245,Susan,PER
115074851803012151,Matthew Orso,PER
115074851803012151,United,ORG
115074851803012151,States,LOC
115074851803012151,Court,ORG
115074851803012151,Western District of,LOC
115074851803012151,North Carolina,LOC
115074851803012151,Matthew,PER
115074851803012151,America First,ORG
115074851803012151,Patriot,MISC
115074851803012151,Radical,MISC
115074851803012151,People,ORG
115074851803012151,North Carolina,LOC
115074851803012151,Matthew,PER
115074851803012151,Rule of Law,MISC
115074851803012151,Constitutional Rights,MISC
115074851803012151,Matthew,PER
115074849478784264,Mobile,LOC
115074849478784264,Alabama,LOC
115074849478784264,Convention Center,LOC
115074849478784264,Convention Center,LOC
115074849478784264,Stadium,LOC
115074849478784264,Alabama,LOC
115074444617901812,United States of America,LOC
115074444617901812,IN,ORG
115074444617901812,##L,ORG
115074444617901812,Great American Company,ORG
115074444617901812,Deal,MISC
115074444617901812,Li,PER
115074444617901812,##p,PER
115074444617901812,B,PER
115074444617901812,##u Tan,PER
115074444617901812,Company,ORG
115074444617901812,United States,LOC
115074444617901812,America,LOC
115074444617901812,IN,ORG
115074444617901812,Semi,ORG
115074444617901812,##s and Chips,ORG
115074444617901812,IN,ORG
115074444617901812,Nation,LOC
115074444617901812,AMERIC,ORG
115074344428193585,Sergio Gor,PER
115074344428193585,United States,LOC
115074344428193585,Republic of India,LOC
115074344428193585,South,LOC
115074344428193585,Central,LOC
115074344428193585,Asian,MISC
115074344428193585,Personnel,ORG
115074344428193585,Sergio,PER
115074344428193585,America First Patriots,ORG
115074344428193585,Department,ORG
115074344428193585,our Federal Government,ORG
115074344428193585,Departments and Agencies,ORG
115074344428193585,Sergio,PER
115074344428193585,White House,LOC
115074344428193585,Sergio,PER
115074344428193585,Historic Presidential Campaigns,MISC
115074344428193585,Books,MISC
115074344428193585,Movement,ORG
115074344428193585,Sergio,PER
115074344428193585,Personnel,ORG
115074344428193585,American People,ORG
115074344428193585,MA,ORG
115074344428193585,AM,LOC
115074344428193585,##ERIC,ORG
115074344428193585,Sergio,PER
115074344428193585,Sergio,PER
115074268844516691,Radical,MISC
115074268844516691,Left,ORG
115074268844516691,Congressional Budget Office,ORG
115074268844516691,CBO,ORG
115074268844516691,Ta,MISC
115074268844516691,Tri,MISC
115074268844516691,Ta,MISC
115074268844516691,Market,MISC
115074267817502694,Ta,MISC
115074267817502694,United States,LOC
115074267817502694,Countries,LOC
115074267817502694,United States,LOC
115074267817502694,Fu,ORG
115074267817502694,Business,ORG
